country,year,sex,age,suicides_no,population,gdp_for_year ($),gdp_per_capita ($),generation
Antigua and Barbuda,1987,male,75+ years,0-5,1e2-1e3,1e7-1e8,5500-6000,G.I. Generation
Antigua and Barbuda,1988,female,15-24 years,0-5,1e3-1e4,1e7-1e8,6500-7000,Generation X
Antigua and Barbuda,1988,female,25-34 years,0-5,1e3-1e4,1e7-1e8,6500-7000,Boomers
Antigua and Barbuda,1988,female,35-54 years,0-5,1e3-1e4,1e7-1e8,6500-7000,Silent
Antigua and Barbuda,1988,female,5-14 years,0-5,1e3-1e4,1e7-1e8,6500-7000,Generation X
Antigua and Barbuda,1988,female,55-74 years,0-5,1e3-1e4,1e7-1e8,6500-7000,G.I. Generation
Antigua and Barbuda,1988,female,75+ years,0-5,1e3-1e4,1e7-1e8,6500-7000,G.I. Generation
Antigua and Barbuda,1988,male,15-24 years,0-5,1e3-1e4,1e7-1e8,6500-7000,Generation X
Antigua and Barbuda,1988,male,25-34 years,0-5,1e3-1e4,1e7-1e8,6500-7000,Boomers
Antigua and Barbuda,1988,male,35-54 years,0-5,1e3-1e4,1e7-1e8,6500-7000,Silent
Antigua and Barbuda,1988,male,5-14 years,0-5,1e3-1e4,1e7-1e8,6500-7000,Generation X
Antigua and Barbuda,1988,male,55-74 years,0-5,1e3-1e4,1e7-1e8,6500-7000,G.I. Generation
Antigua and Barbuda,1988,male,75+ years,0-5,1e2-1e3,1e7-1e8,6500-7000,G.I. Generation
Antigua and Barbuda,1989,female,15-24 years,0-5,1e3-1e4,1e7-1e8,7000-7500,Generation X
Antigua and Barbuda,1989,female,25-34 years,0-5,1e3-1e4,1e7-1e8,7000-7500,Boomers
Antigua and Barbuda,1989,female,35-54 years,0-5,1e3-1e4,1e7-1e8,7000-7500,Silent
Antigua and Barbuda,1989,female,5-14 years,0-5,1e3-1e4,1e7-1e8,7000-7500,Generation X
Antigua and Barbuda,1989,female,55-74 years,0-5,1e3-1e4,1e7-1e8,7000-7500,G.I. Generation
Antigua and Barbuda,1989,female,75+ years,0-5,1e3-1e4,1e7-1e8,7000-7500,G.I. Generation
Antigua and Barbuda,1989,male,15-24 years,0-5,1e3-1e4,1e7-1e8,7000-7500,Generation X
Antigua and Barbuda,1989,male,25-34 years,0-5,1e3-1e4,1e7-1e8,7000-7500,Boomers
Antigua and Barbuda,1989,male,35-54 years,0-5,1e3-1e4,1e7-1e8,7000-7500,Silent
Antigua and Barbuda,1989,male,5-14 years,0-5,1e3-1e4,1e7-1e8,7000-7500,Generation X
Antigua and Barbuda,1989,male,55-74 years,0-5,1e3-1e4,1e7-1e8,7000-7500,G.I. Generation
Antigua and Barbuda,1989,male,75+ years,0-5,1e2-1e3,1e7-1e8,7000-7500,G.I. Generation
Antigua and Barbuda,1990,male,35-54 years,0-5,1e3-1e4,1e7-1e8,7500-8000,Silent
Antigua and Barbuda,1990,female,15-24 years,0-5,1e3-1e4,1e7-1e8,7500-8000,Generation X
Antigua and Barbuda,1990,female,25-34 years,0-5,1e3-1e4,1e7-1e8,7500-8000,Boomers
Antigua and Barbuda,1990,female,35-54 years,0-5,1e3-1e4,1e7-1e8,7500-8000,Silent
Antigua and Barbuda,1990,female,5-14 years,0-5,1e3-1e4,1e7-1e8,7500-8000,Generation X
Antigua and Barbuda,1990,female,55-74 years,0-5,1e3-1e4,1e7-1e8,7500-8000,G.I. Generation
Antigua and Barbuda,1990,female,75+ years,0-5,1e3-1e4,1e7-1e8,7500-8000,G.I. Generation
Antigua and Barbuda,1990,male,15-24 years,0-5,1e3-1e4,1e7-1e8,7500-8000,Generation X
Antigua and Barbuda,1990,male,25-34 years,0-5,1e3-1e4,1e7-1e8,7500-8000,Boomers
Antigua and Barbuda,1990,male,5-14 years,0-5,1e3-1e4,1e7-1e8,7500-8000,Generation X
Antigua and Barbuda,1990,male,55-74 years,0-5,1e3-1e4,1e7-1e8,7500-8000,G.I. Generation
Antigua and Barbuda,1990,male,75+ years,0-5,1e2-1e3,1e7-1e8,7500-8000,G.I. Generation
Antigua and Barbuda,1991,female,15-24 years,0-5,1e3-1e4,1e7-1e8,7500-8000,Generation X
Antigua and Barbuda,1991,female,25-34 years,0-5,1e3-1e4,1e7-1e8,7500-8000,Boomers
Antigua and Barbuda,1991,female,35-54 years,0-5,1e3-1e4,1e7-1e8,7500-8000,Boomers
Antigua and Barbuda,1991,female,5-14 years,0-5,1e3-1e4,1e7-1e8,7500-8000,Millenials
Antigua and Barbuda,1991,female,55-74 years,0-5,1e3-1e4,1e7-1e8,7500-8000,Silent
Antigua and Barbuda,1991,female,75+ years,0-5,1e3-1e4,1e7-1e8,7500-8000,G.I. Generation
Antigua and Barbuda,1991,male,15-24 years,0-5,1e3-1e4,1e7-1e8,7500-8000,Generation X
Antigua and Barbuda,1991,male,25-34 years,0-5,1e3-1e4,1e7-1e8,7500-8000,Boomers
Antigua and Barbuda,1991,male,35-54 years,0-5,1e3-1e4,1e7-1e8,7500-8000,Boomers
Antigua and Barbuda,1991,male,5-14 years,0-5,1e3-1e4,1e7-1e8,7500-8000,Millenials
Antigua and Barbuda,1991,male,55-74 years,0-5,1e3-1e4,1e7-1e8,7500-8000,Silent
Antigua and Barbuda,1991,male,75+ years,0-5,1e2-1e3,1e7-1e8,7500-8000,G.I. Generation
Antigua and Barbuda,1992,female,15-24 years,0-5,1e3-1e4,1e7-1e8,8000-8500,Generation X
Antigua and Barbuda,1992,female,25-34 years,0-5,1e3-1e4,1e7-1e8,8000-8500,Boomers
Antigua and Barbuda,1992,female,35-54 years,0-5,1e3-1e4,1e7-1e8,8000-8500,Boomers
Antigua and Barbuda,1992,female,5-14 years,0-5,1e3-1e4,1e7-1e8,8000-8500,Millenials
Antigua and Barbuda,1992,female,55-74 years,0-5,1e3-1e4,1e7-1e8,8000-8500,Silent
Antigua and Barbuda,1992,female,75+ years,0-5,1e3-1e4,1e7-1e8,8000-8500,G.I. Generation
Antigua and Barbuda,1992,male,15-24 years,0-5,1e3-1e4,1e7-1e8,8000-8500,Generation X
Antigua and Barbuda,1992,male,25-34 years,0-5,1e3-1e4,1e7-1e8,8000-8500,Boomers
Antigua and Barbuda,1992,male,35-54 years,0-5,1e3-1e4,1e7-1e8,8000-8500,Boomers
Antigua and Barbuda,1992,male,5-14 years,0-5,1e3-1e4,1e7-1e8,8000-8500,Millenials
Antigua and Barbuda,1992,male,55-74 years,0-5,1e3-1e4,1e7-1e8,8000-8500,Silent
Antigua and Barbuda,1992,male,75+ years,0-5,1e2-1e3,1e7-1e8,8000-8500,G.I. Generation
Antigua and Barbuda,1993,male,25-34 years,0-5,1e3-1e4,1e7-1e8,8000-8500,Boomers
Antigua and Barbuda,1993,female,15-24 years,0-5,1e3-1e4,1e7-1e8,8000-8500,Generation X
Antigua and Barbuda,1993,female,25-34 years,0-5,1e3-1e4,1e7-1e8,8000-8500,Boomers
Antigua and Barbuda,1993,female,35-54 years,0-5,1e3-1e4,1e7-1e8,8000-8500,Boomers
Antigua and Barbuda,1993,female,5-14 years,0-5,1e3-1e4,1e7-1e8,8000-8500,Millenials
Antigua and Barbuda,1993,female,55-74 years,0-5,1e3-1e4,1e7-1e8,8000-8500,Silent
Antigua and Barbuda,1993,female,75+ years,0-5,1e3-1e4,1e7-1e8,8000-8500,G.I. Generation
Antigua and Barbuda,1993,male,15-24 years,0-5,1e3-1e4,1e7-1e8,8000-8500,Generation X
Antigua and Barbuda,1993,male,35-54 years,0-5,1e3-1e4,1e7-1e8,8000-8500,Boomers
Antigua and Barbuda,1993,male,5-14 years,0-5,1e3-1e4,1e7-1e8,8000-8500,Millenials
Antigua and Barbuda,1993,male,55-74 years,0-5,1e3-1e4,1e7-1e8,8000-8500,Silent
Antigua and Barbuda,1993,male,75+ years,0-5,1e2-1e3,1e7-1e8,8000-8500,G.I. Generation
Antigua and Barbuda,1994,female,15-24 years,0-5,1e3-1e4,1e7-1e8,9000-9500,Generation X
Antigua and Barbuda,1994,female,25-34 years,0-5,1e3-1e4,1e7-1e8,9000-9500,Boomers
Antigua and Barbuda,1994,female,35-54 years,0-5,1e3-1e4,1e7-1e8,9000-9500,Boomers
Antigua and Barbuda,1994,female,5-14 years,0-5,1e3-1e4,1e7-1e8,9000-9500,Millenials
Antigua and Barbuda,1994,female,55-74 years,0-5,1e3-1e4,1e7-1e8,9000-9500,Silent
Antigua and Barbuda,1994,female,75+ years,0-5,1e3-1e4,1e7-1e8,9000-9500,G.I. Generation
Antigua and Barbuda,1994,male,15-24 years,0-5,1e3-1e4,1e7-1e8,9000-9500,Generation X
Antigua and Barbuda,1994,male,25-34 years,0-5,1e3-1e4,1e7-1e8,9000-9500,Boomers
Antigua and Barbuda,1994,male,35-54 years,0-5,1e3-1e4,1e7-1e8,9000-9500,Boomers
Antigua and Barbuda,1994,male,5-14 years,0-5,1e3-1e4,1e7-1e8,9000-9500,Millenials
Antigua and Barbuda,1994,male,55-74 years,0-5,1e3-1e4,1e7-1e8,9000-9500,Silent
Antigua and Barbuda,1994,male,75+ years,0-5,1e2-1e3,1e7-1e8,9000-9500,G.I. Generation
Antigua and Barbuda,1995,female,15-24 years,0-5,1e3-1e4,1e7-1e8,8500-9000,Generation X
Antigua and Barbuda,1995,female,25-34 years,0-5,1e3-1e4,1e7-1e8,8500-9000,Generation X
Antigua and Barbuda,1995,female,35-54 years,0-5,1e3-1e4,1e7-1e8,8500-9000,Boomers
Antigua and Barbuda,1995,female,5-14 years,0-5,1e3-1e4,1e7-1e8,8500-9000,Millenials
Antigua and Barbuda,1995,female,55-74 years,0-5,1e3-1e4,1e7-1e8,8500-9000,Silent
Antigua and Barbuda,1995,female,75+ years,0-5,1e3-1e4,1e7-1e8,8500-9000,G.I. Generation
Antigua and Barbuda,1995,male,15-24 years,0-5,1e3-1e4,1e7-1e8,8500-9000,Generation X
Antigua and Barbuda,1995,male,25-34 years,0-5,1e3-1e4,1e7-1e8,8500-9000,Generation X
Antigua and Barbuda,1995,male,35-54 years,0-5,1e3-1e4,1e7-1e8,8500-9000,Boomers
Antigua and Barbuda,1995,male,5-14 years,0-5,1e3-1e4,1e7-1e8,8500-9000,Millenials
Antigua and Barbuda,1995,male,55-74 years,0-5,1e3-1e4,1e7-1e8,8500-9000,Silent
Antigua and Barbuda,1995,male,75+ years,0-5,1e2-1e3,1e7-1e8,8500-9000,G.I. Generation
Antigua and Barbuda,1998,female,15-24 years,0-5,1e3-1e4,1e7-1e8,10000-10500,Generation X
Antigua and Barbuda,1998,female,25-34 years,0-5,1e3-1e4,1e7-1e8,10000-10500,Generation X
Antigua and Barbuda,1998,female,35-54 years,0-5,1e3-1e4,1e7-1e8,10000-10500,Boomers
Antigua and Barbuda,1998,female,5-14 years,0-5,1e3-1e4,1e7-1e8,10000-10500,Millenials
Antigua and Barbuda,1998,female,55-74 years,0-5,1e3-1e4,1e7-1e8,10000-10500,Silent
Antigua and Barbuda,1998,female,75+ years,0-5,1e3-1e4,1e7-1e8,10000-10500,G.I. Generation
Antigua and Barbuda,1998,male,15-24 years,0-5,1e3-1e4,1e7-1e8,10000-10500,Generation X
Antigua and Barbuda,1998,male,25-34 years,0-5,1e3-1e4,1e7-1e8,10000-10500,Generation X
Antigua and Barbuda,1998,male,35-54 years,0-5,1e3-1e4,1e7-1e8,10000-10500,Boomers
Antigua and Barbuda,1998,male,5-14 years,0-5,1e3-1e4,1e7-1e8,10000-10500,Millenials
Antigua and Barbuda,1998,male,55-74 years,0-5,1e3-1e4,1e7-1e8,10000-10500,Silent
Antigua and Barbuda,1998,male,75+ years,0-5,1e2-1e3,1e7-1e8,10000-10500,G.I. Generation
Antigua and Barbuda,1999,female,15-24 years,0-5,1e3-1e4,1e7-1e8,10000-10500,Generation X
Antigua and Barbuda,1999,female,25-34 years,0-5,1e3-1e4,1e7-1e8,10000-10500,Generation X
Antigua and Barbuda,1999,female,35-54 years,0-5,1e4-1e5,1e7-1e8,10000-10500,Boomers
Antigua and Barbuda,1999,female,5-14 years,0-5,1e3-1e4,1e7-1e8,10000-10500,Millenials
Antigua and Barbuda,1999,female,55-74 years,0-5,1e3-1e4,1e7-1e8,10000-10500,Silent
Antigua and Barbuda,1999,female,75+ years,0-5,1e3-1e4,1e7-1e8,10000-10500,G.I. Generation
Antigua and Barbuda,1999,male,15-24 years,0-5,1e3-1e4,1e7-1e8,10000-10500,Generation X
Antigua and Barbuda,1999,male,25-34 years,0-5,1e3-1e4,1e7-1e8,10000-10500,Generation X
Antigua and Barbuda,1999,male,35-54 years,0-5,1e3-1e4,1e7-1e8,10000-10500,Boomers
Antigua and Barbuda,1999,male,5-14 years,0-5,1e3-1e4,1e7-1e8,10000-10500,Millenials
Antigua and Barbuda,1999,male,55-74 years,0-5,1e3-1e4,1e7-1e8,10000-10500,Silent
Antigua and Barbuda,1999,male,75+ years,0-5,1e2-1e3,1e7-1e8,10000-10500,G.I. Generation
Antigua and Barbuda,2000,male,55-74 years,0-5,1e3-1e4,1e7-1e8,11000-11500,Silent
Antigua and Barbuda,2000,male,35-54 years,0-5,1e4-1e5,1e7-1e8,11000-11500,Boomers
Antigua and Barbuda,2000,female,15-24 years,0-5,1e3-1e4,1e7-1e8,11000-11500,Generation X
Antigua and Barbuda,2000,female,25-34 years,0-5,1e3-1e4,1e7-1e8,11000-11500,Generation X
Antigua and Barbuda,2000,female,35-54 years,0-5,1e4-1e5,1e7-1e8,11000-11500,Boomers
Antigua and Barbuda,2000,female,5-14 years,0-5,1e3-1e4,1e7-1e8,11000-11500,Millenials
Antigua and Barbuda,2000,female,55-74 years,0-5,1e3-1e4,1e7-1e8,11000-11500,Silent
Antigua and Barbuda,2000,female,75+ years,0-5,1e3-1e4,1e7-1e8,11000-11500,G.I. Generation
Antigua and Barbuda,2000,male,15-24 years,0-5,1e3-1e4,1e7-1e8,11000-11500,Generation X
Antigua and Barbuda,2000,male,25-34 years,0-5,1e3-1e4,1e7-1e8,11000-11500,Generation X
Antigua and Barbuda,2000,male,5-14 years,0-5,1e3-1e4,1e7-1e8,11000-11500,Millenials
Antigua and Barbuda,2000,male,75+ years,0-5,1e2-1e3,1e7-1e8,11000-11500,G.I. Generation
Antigua and Barbuda,2001,male,35-54 years,0-5,1e4-1e5,1e7-1e8,10000-10500,Boomers
Antigua and Barbuda,2001,female,15-24 years,0-5,1e3-1e4,1e7-1e8,10000-10500,Millenials
Antigua and Barbuda,2001,female,25-34 years,0-5,1e3-1e4,1e7-1e8,10000-10500,Generation X
Antigua and Barbuda,2001,female,35-54 years,0-5,1e4-1e5,1e7-1e8,10000-10500,Boomers
Antigua and Barbuda,2001,female,5-14 years,0-5,1e3-1e4,1e7-1e8,10000-10500,Millenials
Antigua and Barbuda,2001,female,55-74 years,0-5,1e3-1e4,1e7-1e8,10000-10500,Silent
Antigua and Barbuda,2001,female,75+ years,0-5,1e3-1e4,1e7-1e8,10000-10500,Silent
Antigua and Barbuda,2001,male,15-24 years,0-5,1e3-1e4,1e7-1e8,10000-10500,Millenials
Antigua and Barbuda,2001,male,25-34 years,0-5,1e3-1e4,1e7-1e8,10000-10500,Generation X
Antigua and Barbuda,2001,male,5-14 years,0-5,1e3-1e4,1e7-1e8,10000-10500,Millenials
Antigua and Barbuda,2001,male,55-74 years,0-5,1e3-1e4,1e7-1e8,10000-10500,Silent
Antigua and Barbuda,2001,male,75+ years,0-5,1e2-1e3,1e7-1e8,10000-10500,Silent
Antigua and Barbuda,2002,female,15-24 years,0-5,1e3-1e4,1e7-1e8,10000-10500,Millenials
Antigua and Barbuda,2002,female,25-34 years,0-5,1e3-1e4,1e7-1e8,10000-10500,Generation X
Antigua and Barbuda,2002,female,35-54 years,0-5,1e4-1e5,1e7-1e8,10000-10500,Boomers
Antigua and Barbuda,2002,female,5-14 years,0-5,1e3-1e4,1e7-1e8,10000-10500,Millenials
Antigua and Barbuda,2002,female,55-74 years,0-5,1e3-1e4,1e7-1e8,10000-10500,Silent
Antigua and Barbuda,2002,female,75+ years,0-5,1e3-1e4,1e7-1e8,10000-10500,Silent
Antigua and Barbuda,2002,male,15-24 years,0-5,1e3-1e4,1e7-1e8,10000-10500,Millenials
Antigua and Barbuda,2002,male,25-34 years,0-5,1e3-1e4,1e7-1e8,10000-10500,Generation X
Antigua and Barbuda,2002,male,35-54 years,0-5,1e4-1e5,1e7-1e8,10000-10500,Boomers
Antigua and Barbuda,2002,male,5-14 years,0-5,1e3-1e4,1e7-1e8,10000-10500,Millenials
Antigua and Barbuda,2002,male,55-74 years,0-5,1e3-1e4,1e7-1e8,10000-10500,Silent
Antigua and Barbuda,2002,male,75+ years,0-5,1e3-1e4,1e7-1e8,10000-10500,Silent
Antigua and Barbuda,2003,male,55-74 years,0-5,1e3-1e4,1e7-1e8,10500-11000,Silent
Antigua and Barbuda,2003,female,15-24 years,0-5,1e3-1e4,1e7-1e8,10500-11000,Millenials
Antigua and Barbuda,2003,female,25-34 years,0-5,1e3-1e4,1e7-1e8,10500-11000,Generation X
Antigua and Barbuda,2003,female,35-54 years,0-5,1e4-1e5,1e7-1e8,10500-11000,Boomers
Antigua and Barbuda,2003,female,5-14 years,0-5,1e3-1e4,1e7-1e8,10500-11000,Millenials
Antigua and Barbuda,2003,female,55-74 years,0-5,1e3-1e4,1e7-1e8,10500-11000,Silent
Antigua and Barbuda,2003,female,75+ years,0-5,1e3-1e4,1e7-1e8,10500-11000,Silent
Antigua and Barbuda,2003,male,15-24 years,0-5,1e3-1e4,1e7-1e8,10500-11000,Millenials
Antigua and Barbuda,2003,male,25-34 years,0-5,1e3-1e4,1e7-1e8,10500-11000,Generation X
Antigua and Barbuda,2003,male,35-54 years,0-5,1e4-1e5,1e7-1e8,10500-11000,Boomers
Antigua and Barbuda,2003,male,5-14 years,0-5,1e3-1e4,1e7-1e8,10500-11000,Millenials
Antigua and Barbuda,2003,male,75+ years,0-5,1e3-1e4,1e7-1e8,10500-11000,Silent
Antigua and Barbuda,2004,male,55-74 years,0-5,1e3-1e4,1e7-1e8,11500-12000,Silent
Antigua and Barbuda,2004,male,35-54 years,0-5,1e4-1e5,1e7-1e8,11500-12000,Boomers
Antigua and Barbuda,2004,female,15-24 years,0-5,1e3-1e4,1e7-1e8,11500-12000,Millenials
Antigua and Barbuda,2004,female,25-34 years,0-5,1e3-1e4,1e7-1e8,11500-12000,Generation X
Antigua and Barbuda,2004,female,35-54 years,0-5,1e4-1e5,1e7-1e8,11500-12000,Boomers
Antigua and Barbuda,2004,female,5-14 years,0-5,1e3-1e4,1e7-1e8,11500-12000,Millenials
Antigua and Barbuda,2004,female,55-74 years,0-5,1e3-1e4,1e7-1e8,11500-12000,Silent
Antigua and Barbuda,2004,female,75+ years,0-5,1e3-1e4,1e7-1e8,11500-12000,Silent
Antigua and Barbuda,2004,male,15-24 years,0-5,1e3-1e4,1e7-1e8,11500-12000,Millenials
Antigua and Barbuda,2004,male,25-34 years,0-5,1e3-1e4,1e7-1e8,11500-12000,Generation X
Antigua and Barbuda,2004,male,5-14 years,0-5,1e3-1e4,1e7-1e8,11500-12000,Millenials
Antigua and Barbuda,2004,male,75+ years,0-5,1e3-1e4,1e7-1e8,11500-12000,Silent
Antigua and Barbuda,2005,female,15-24 years,0-5,1e3-1e4,1e8-1e9,12500-13000,Millenials
Antigua and Barbuda,2005,female,25-34 years,0-5,1e3-1e4,1e8-1e9,12500-13000,Generation X
Antigua and Barbuda,2005,female,35-54 years,0-5,1e4-1e5,1e8-1e9,12500-13000,Boomers
Antigua and Barbuda,2005,female,5-14 years,0-5,1e3-1e4,1e8-1e9,12500-13000,Millenials
Antigua and Barbuda,2005,female,55-74 years,0-5,1e3-1e4,1e8-1e9,12500-13000,Silent
Antigua and Barbuda,2005,female,75+ years,0-5,1e3-1e4,1e8-1e9,12500-13000,Silent
Antigua and Barbuda,2005,male,15-24 years,0-5,1e3-1e4,1e8-1e9,12500-13000,Millenials
Antigua and Barbuda,2005,male,25-34 years,0-5,1e3-1e4,1e8-1e9,12500-13000,Generation X
Antigua and Barbuda,2005,male,35-54 years,0-5,1e4-1e5,1e8-1e9,12500-13000,Boomers
Antigua and Barbuda,2005,male,5-14 years,0-5,1e3-1e4,1e8-1e9,12500-13000,Millenials
Antigua and Barbuda,2005,male,55-74 years,0-5,1e3-1e4,1e8-1e9,12500-13000,Silent
Antigua and Barbuda,2005,male,75+ years,0-5,1e3-1e4,1e8-1e9,12500-13000,Silent
Antigua and Barbuda,2006,female,15-24 years,0-5,1e3-1e4,1e8-1e9,14000-14500,Millenials
Antigua and Barbuda,2006,female,25-34 years,0-5,1e3-1e4,1e8-1e9,14000-14500,Generation X
Antigua and Barbuda,2006,female,35-54 years,0-5,1e4-1e5,1e8-1e9,14000-14500,Boomers
Antigua and Barbuda,2006,female,5-14 years,0-5,1e3-1e4,1e8-1e9,14000-14500,Millenials
Antigua and Barbuda,2006,female,55-74 years,0-5,1e3-1e4,1e8-1e9,14000-14500,Silent
Antigua and Barbuda,2006,female,75+ years,0-5,1e3-1e4,1e8-1e9,14000-14500,Silent
Antigua and Barbuda,2006,male,15-24 years,0-5,1e3-1e4,1e8-1e9,14000-14500,Millenials
Antigua and Barbuda,2006,male,25-34 years,0-5,1e3-1e4,1e8-1e9,14000-14500,Generation X
Antigua and Barbuda,2006,male,35-54 years,0-5,1e4-1e5,1e8-1e9,14000-14500,Boomers
Antigua and Barbuda,2006,male,5-14 years,0-5,1e3-1e4,1e8-1e9,14000-14500,Millenials
Antigua and Barbuda,2006,male,55-74 years,0-5,1e3-1e4,1e8-1e9,14000-14500,Silent
Antigua and Barbuda,2006,male,75+ years,0-5,1e3-1e4,1e8-1e9,14000-14500,Silent
Antigua and Barbuda,2007,male,35-54 years,0-5,1e4-1e5,1e8-1e9,15500-16000,Boomers
Antigua and Barbuda,2007,female,15-24 years,0-5,1e3-1e4,1e8-1e9,15500-16000,Millenials
Antigua and Barbuda,2007,female,25-34 years,0-5,1e3-1e4,1e8-1e9,15500-16000,Generation X
Antigua and Barbuda,2007,female,35-54 years,0-5,1e4-1e5,1e8-1e9,15500-16000,Boomers
Antigua and Barbuda,2007,female,5-14 years,0-5,1e3-1e4,1e8-1e9,15500-16000,Generation Z
Antigua and Barbuda,2007,female,55-74 years,0-5,1e3-1e4,1e8-1e9,15500-16000,Silent
Antigua and Barbuda,2007,female,75+ years,0-5,1e3-1e4,1e8-1e9,15500-16000,Silent
Antigua and Barbuda,2007,male,15-24 years,0-5,1e3-1e4,1e8-1e9,15500-16000,Millenials
Antigua and Barbuda,2007,male,25-34 years,0-5,1e3-1e4,1e8-1e9,15500-16000,Generation X
Antigua and Barbuda,2007,male,5-14 years,0-5,1e3-1e4,1e8-1e9,15500-16000,Generation Z
Antigua and Barbuda,2007,male,55-74 years,0-5,1e3-1e4,1e8-1e9,15500-16000,Silent
Antigua and Barbuda,2007,male,75+ years,0-5,1e3-1e4,1e8-1e9,15500-16000,Silent
Antigua and Barbuda,2008,female,15-24 years,0-5,1e3-1e4,1e8-1e9,16000-16500,Millenials
Antigua and Barbuda,2008,female,25-34 years,0-5,1e3-1e4,1e8-1e9,16000-16500,Generation X
Antigua and Barbuda,2008,female,35-54 years,0-5,1e4-1e5,1e8-1e9,16000-16500,Boomers
Antigua and Barbuda,2008,female,5-14 years,0-5,1e3-1e4,1e8-1e9,16000-16500,Generation Z
Antigua and Barbuda,2008,female,55-74 years,0-5,1e3-1e4,1e8-1e9,16000-16500,Silent
Antigua and Barbuda,2008,female,75+ years,0-5,1e3-1e4,1e8-1e9,16000-16500,Silent
Antigua and Barbuda,2008,male,15-24 years,0-5,1e3-1e4,1e8-1e9,16000-16500,Millenials
Antigua and Barbuda,2008,male,25-34 years,0-5,1e3-1e4,1e8-1e9,16000-16500,Generation X
Antigua and Barbuda,2008,male,35-54 years,0-5,1e4-1e5,1e8-1e9,16000-16500,Boomers
Antigua and Barbuda,2008,male,5-14 years,0-5,1e3-1e4,1e8-1e9,16000-16500,Generation Z
Antigua and Barbuda,2008,male,55-74 years,0-5,1e3-1e4,1e8-1e9,16000-16500,Silent
Antigua and Barbuda,2008,male,75+ years,0-5,1e3-1e4,1e8-1e9,16000-16500,Silent
Antigua and Barbuda,2009,female,15-24 years,0-5,1e3-1e4,1e8-1e9,14000-14500,Millenials
Antigua and Barbuda,2009,female,25-34 years,0-5,1e3-1e4,1e8-1e9,14000-14500,Generation X
Antigua and Barbuda,2009,female,35-54 years,0-5,1e4-1e5,1e8-1e9,14000-14500,Boomers
Antigua and Barbuda,2009,female,5-14 years,0-5,1e3-1e4,1e8-1e9,14000-14500,Generation Z
Antigua and Barbuda,2009,female,55-74 years,0-5,1e3-1e4,1e8-1e9,14000-14500,Silent
Antigua and Barbuda,2009,female,75+ years,0-5,1e3-1e4,1e8-1e9,14000-14500,Silent
Antigua and Barbuda,2009,male,15-24 years,0-5,1e3-1e4,1e8-1e9,14000-14500,Millenials
Antigua and Barbuda,2009,male,25-34 years,0-5,1e3-1e4,1e8-1e9,14000-14500,Generation X
Antigua and Barbuda,2009,male,35-54 years,0-5,1e4-1e5,1e8-1e9,14000-14500,Boomers
Antigua and Barbuda,2009,male,5-14 years,0-5,1e3-1e4,1e8-1e9,14000-14500,Generation Z
Antigua and Barbuda,2009,male,55-74 years,0-5,1e3-1e4,1e8-1e9,14000-14500,Silent
Antigua and Barbuda,2009,male,75+ years,0-5,1e3-1e4,1e8-1e9,14000-14500,Silent
Antigua and Barbuda,2012,female,15-24 years,0-5,1e3-1e4,1e8-1e9,13500-14000,Millenials
Antigua and Barbuda,2012,female,25-34 years,0-5,1e3-1e4,1e8-1e9,13500-14000,Millenials
Antigua and Barbuda,2012,female,35-54 years,0-5,1e4-1e5,1e8-1e9,13500-14000,Generation X
Antigua and Barbuda,2012,female,5-14 years,0-5,1e3-1e4,1e8-1e9,13500-14000,Generation Z
Antigua and Barbuda,2012,female,55-74 years,0-5,1e3-1e4,1e8-1e9,13500-14000,Boomers
Antigua and Barbuda,2012,female,75+ years,0-5,1e3-1e4,1e8-1e9,13500-14000,Silent
Antigua and Barbuda,2012,male,15-24 years,0-5,1e3-1e4,1e8-1e9,13500-14000,Millenials
Antigua and Barbuda,2012,male,25-34 years,0-5,1e3-1e4,1e8-1e9,13500-14000,Millenials
Antigua and Barbuda,2012,male,35-54 years,0-5,1e4-1e5,1e8-1e9,13500-14000,Generation X
Antigua and Barbuda,2012,male,5-14 years,0-5,1e3-1e4,1e8-1e9,13500-14000,Generation Z
Antigua and Barbuda,2012,male,55-74 years,0-5,1e3-1e4,1e8-1e9,13500-14000,Boomers
Antigua and Barbuda,2012,male,75+ years,0-5,1e3-1e4,1e8-1e9,13500-14000,Silent
Antigua and Barbuda,2013,female,15-24 years,0-5,1e3-1e4,1e8-1e9,13000-13500,Millenials
Antigua and Barbuda,2013,female,25-34 years,0-5,1e3-1e4,1e8-1e9,13000-13500,Millenials
Antigua and Barbuda,2013,female,35-54 years,0-5,1e4-1e5,1e8-1e9,13000-13500,Generation X
Antigua and Barbuda,2013,female,5-14 years,0-5,1e3-1e4,1e8-1e9,13000-13500,Generation Z
Antigua and Barbuda,2013,female,55-74 years,0-5,1e3-1e4,1e8-1e9,13000-13500,Boomers
Antigua and Barbuda,2013,female,75+ years,0-5,1e3-1e4,1e8-1e9,13000-13500,Silent
Antigua and Barbuda,2013,male,15-24 years,0-5,1e3-1e4,1e8-1e9,13000-13500,Millenials
Antigua and Barbuda,2013,male,25-34 years,0-5,1e3-1e4,1e8-1e9,13000-13500,Millenials
Antigua and Barbuda,2013,male,35-54 years,0-5,1e4-1e5,1e8-1e9,13000-13500,Generation X
Antigua and Barbuda,2013,male,5-14 years,0-5,1e3-1e4,1e8-1e9,13000-13500,Generation Z
